web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,image
"1781563604-1455","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","Apartamento T1 para venda","239.000 €","Almada, Cova Da Piedade, Pragal E Cacilhas - Hoje às 12:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563604-1456","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","Apartamento T4 para venda","170.000 €","Alhadas - Hoje às 18:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563604-1457","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563604-1458","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563604-1459","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563604-1460","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563604-1461","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563604-1462","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=4","","","","","","","","",""
"1781563608-1463","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","Categoria","","",""
"1781563608-1464","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","Subcategoria","","",""
"1781563608-1465","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","Condição","Mostrar tudo","","","",""
"1781563608-1466","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1467","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1468","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","Casas de Banho","Mostrar tudo","","","",""
"1781563608-1469","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","Tipologia","Mostrar tudo","","","",""
"1781563608-1470","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","Certificado Energético","Mostrar tudo","","","",""
"1781563608-1471","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","Mobilado","Mostrar tudo","","","",""
"1781563608-1472","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1473","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T1 novo em Alcântara | VdS32 com estacionamento","650.000 €","Estrela - Para o topo hoje às 12:30","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/h7natlzqp07m2-PT/image;s=638x359;q=50"
"1781563608-1474","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2 em Odivelas","525.000 €Negociável","Odivelas - Para o topo a 14 de junho de 2026","","","","Negociável","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/wbvrh6z5lh962-PT/image;s=538x359;q=50"
"1781563608-1475","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento t2+1 à venda em Devesas Gaia","350.000 €","Santa Marinha E São Pedro Da Afurada - Para o topo hoje às 09:27","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/q11qyt9vqiq82-PT/image;s=510x383;q=50"
"1781563608-1476","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1477","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1 Novo junto ao Metro de Santo Ovídio","220.000 €","Mafamude E Vilar Do Paraíso - Hoje às 17:54","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/74dlz6lnx0e2-PT/image;s=539x359;q=50"
"1781563608-1478","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2+1 (convertido em T3) em Rio de Mouro – Excelente Locali","288.500 €","Rio de Mouro - Hoje às 20:31","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/2n89mttbu9qk3-PT/image;s=538x359;q=50"
"1781563608-1479","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T4 com cave independente T1 e garagem privativa junto ao Jardim Municipal de Vendas Novas – ideal para família ou investimento","260.000 €Negociável","Vendas Novas - Para o topo hoje às 09:51","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1480","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1481","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T2 situado em Plena Alcantara, junto á saída da Ponte 25 de Abril","295.000 €","Alcântara - Hoje às 15:52","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1482","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1483","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1484","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1 em Pedroso e Seixezelo de 47,00 m2","180.000 €","Pedroso E Seixezelo - Hoje às 19:42","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1485","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2 para venda","280.000 €","Encosta do Sol - Hoje às 17:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1486","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T3 para venda","364.000 €","Nogueira E Silva Escura - Hoje às 19:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1487","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T3 com terraço em Arroios.","299.000 €","Arroios - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1488","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T3 Totalmente Remodelado com Terraço Privativo","350.000 €","Malveira E São Miguel De Alcainça - Hoje às 10:00","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1489","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","A navegar por uma compra ou venda? Saiba tudo o que precisa sobre o Contrato de Promessa de Compra e Venda.","","",""
"1781563608-1490","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T2 com Terraço de 30 m² e Vistas Desafogadas ☀️","189.990 €","Tadim - Hoje às 15:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1491","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1 na Rua do Cerro , 1250, Praia, Madalena","260.000 €","Madalena - Para o topo hoje às 15:34","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1492","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Excelente T1 em Santa Catarina | Alto Potencial de Rentabilidade","280.000 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - 30 de maio de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1493","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","","","","","","","","",""
"1781563608-1494","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Excelente T2 no Carregado – Acesso Rápido a Lisboa!","215.000 €","Carregado E Cadafais - Para o topo a 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1495","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2+1 com terraço comum","345.000 €","Almada, Cova Da Piedade, Pragal E Cacilhas - Hoje às 15:41","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1496","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T3 para venda","265.000 €","Montijo E Afonsoeiro - Hoje às 15:30","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1497","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T3, Celeirós, Braga.","325.000 €","Celeirós, Aveleda E Vimieiro - Hoje às 16:41","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1498","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T3 Sacavém Com Renda Vitalícia","150.000 €","Sacavém E Prior Velho - Hoje às 15:05","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1499","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apart. T3 em Santar – Conforto, Espaço e Localização Privilegiada","111.400 €","Santar E Moreira - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1500","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2 em Fânzeres","231.000 €","Fânzeres E São Pedro Da Cova - Hoje às 18:26","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1501","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Excelente T3 Renovado com lugar de garagem em Gaia – Pronto a Habitar","249.900 €","Oliveira do Douro - Hoje às 20:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1502","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2 em Gandra, Paredes","199.000 €","Gandra - Hoje às 20:00","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1503","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Vendo T1 e T2 frente mar","450.000 €","Monte Gordo - Para o topo hoje às 17:45","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1504","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Venda Apartamento","269.000 €","Baguim do Monte - Hoje às 11:15","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1505","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apatamento T3 com 2 casa de Banho","325.000 €Negociável","Bonfim - Para o topo a 14 de junho de 2026","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1506","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apart T 2 Ramada barato sem imobiliarias","305.000 €Negociável","Odivelas - 14 de junho de 2026","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1507","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","T1+1 renovado próximo do metro da Avenida da República em Gaia","247.000 €","Mafamude E Vilar Do Paraíso - 12 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1508","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Villaret Minimal Apartments - Apartamento T2","285.000 €","São Felix da Marinha - Hoje às 14:40","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1509","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1 Novo com Terraço - Terraços de S. Gens","235.000 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 11:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1510","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T2 para venda","235.000 €","Queluz E Belas - Hoje às 18:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1511","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1+1 à venda na Rua Aurora Teixeira de Castro, 59","399.500 €Negociável","Ramalde - 14 de junho de 2026","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563608-1512","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=3","Apartamento T1 c/Varanda (11.80m2) em Valadares | Castro Living","264.500 €","Gulpilhares E Valadares - Hoje às 17:43","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
